23.8,2016-04-13T08:14:19.410Z
23.8,2016-04-13T08:16:30.486Z
23.8,2016-04-13T08:18:38.725Z
23.8,2016-04-13T08:20:42.477Z
23.8,2016-04-13T08:22:46.056Z
23.8,2016-04-13T08:24:50.997Z
23.8,2016-04-13T08:26:54.176Z
23.8,2016-04-13T08:28:59.665Z
23.8,2016-04-13T08:31:04.888Z
23.8,2016-04-13T08:33:07.870Z
23.8,2016-04-13T08:35:16.109Z
23.8,2016-04-13T08:37:19.636Z
23.9,2016-04-13T08:39:25.731Z
23.8,2016-04-13T08:41:29.813Z
23.9,2016-04-13T08:43:35.623Z
23.8,2016-04-13T08:45:43.522Z
23.9,2016-04-13T08:47:46.835Z
23.8,2016-04-13T08:49:50.170Z
23.8,2016-04-13T08:51:53.351Z
23.8,2016-04-13T08:53:56.645Z
23.9,2016-04-13T08:56:00.642Z
23.9,2016-04-13T08:58:05.855Z
23.8,2016-04-13T09:00:11.511Z
23.9,2016-04-13T09:02:15.162Z
23.9,2016-04-13T09:04:19.328Z
23.9,2016-04-13T09:06:22.900Z
23.9,2016-04-13T09:08:31.396Z
23.9,2016-04-13T09:10:35.020Z
23.9,2016-04-13T09:12:38.379Z
23.9,2016-04-13T09:14:44.594Z
23.9,2016-04-13T09:16:48.348Z
23.9,2016-04-13T09:18:51.564Z
23.9,2016-04-13T09:20:55.837Z
23.9,2016-04-13T09:23:00.809Z
23.9,2016-04-13T09:25:05.407Z
23.9,2016-04-13T09:27:08.639Z
23.9,2016-04-13T09:29:13.969Z
23.9,2016-04-13T09:31:17.772Z
23.9,2016-04-13T09:33:21.596Z
23.9,2016-04-13T09:35:27.628Z
23.9,2016-04-13T09:37:31.009Z
23.9,2016-04-13T09:39:36.295Z
23.9,2016-04-13T09:41:40.254Z
23.9,2016-04-13T09:43:45.227Z
23.9,2016-04-13T09:45:50.749Z
23.9,2016-04-13T09:47:54.121Z
23.9,2016-04-13T09:50:01.745Z
23.9,2016-04-13T09:52:09.575Z
23.9,2016-04-13T09:54:13.159Z
23.9,2016-04-13T09:56:20.719Z
23.9,2016-04-13T09:58:27.421Z
23.9,2016-04-13T10:00:31.178Z
24.0,2016-04-13T10:02:36.940Z
23.9,2016-04-13T10:04:45.147Z
23.9,2016-04-13T10:06:50.386Z
24.0,2016-04-13T10:08:55.005Z
23.9,2016-04-13T10:11:01.635Z
24.0,2016-04-13T10:13:05.961Z
23.9,2016-04-13T10:15:10.401Z
24.0,2016-04-13T10:17:14.080Z
24.0,2016-04-13T10:19:18.044Z
24.0,2016-04-13T10:21:23.662Z
24.0,2016-04-13T10:23:26.926Z
24.0,2016-04-13T10:25:30.054Z
24.0,2016-04-13T10:27:37.651Z
24.0,2016-04-13T10:29:43.169Z
24.0,2016-04-13T10:31:50.910Z
24.0,2016-04-13T10:33:54.558Z
24.0,2016-04-13T10:35:57.568Z
24.0,2016-04-13T10:38:01.887Z
24.0,2016-04-13T10:40:07.311Z
24.0,2016-04-13T10:42:10.777Z
24.0,2016-04-13T10:44:14.516Z
24.0,2016-04-13T10:46:18.049Z
24.0,2016-04-13T10:48:25.272Z
24.0,2016-04-13T10:50:31.261Z
24.0,2016-04-13T10:52:36.450Z
24.0,2016-04-13T10:54:41.853Z
24.0,2016-04-13T10:56:45.423Z
24.0,2016-04-13T10:58:49.294Z
24.0,2016-04-13T11:00:52.296Z
24.0,2016-04-13T11:02:56.425Z
24.0,2016-04-13T11:05:02.753Z
24.1,2016-04-13T11:07:08.684Z
24.1,2016-04-13T11:09:13.712Z
24.1,2016-04-13T11:11:21.507Z
24.2,2016-04-13T11:13:27.069Z
24.2,2016-04-13T11:15:37.005Z
24.2,2016-04-13T11:17:40.100Z
24.2,2016-04-13T11:19:43.352Z
24.2,2016-04-13T11:21:47.316Z
24.2,2016-04-13T11:23:51.844Z
24.2,2016-04-13T11:25:54.980Z
24.2,2016-04-13T11:28:02.265Z
24.2,2016-04-13T11:30:12.437Z
24.3,2016-04-13T11:32:17.853Z
24.3,2016-04-13T11:34:24.781Z
24.3,2016-04-13T11:36:30.936Z
24.3,2016-04-13T11:38:36.092Z
24.3,2016-04-13T11:40:41.975Z
24.3,2016-04-13T11:42:46.603Z
24.3,2016-04-13T11:44:50.245Z
24.3,2016-04-13T11:46:53.939Z
24.3,2016-04-13T11:48:59.627Z
24.2,2016-04-13T11:51:07.465Z
24.3,2016-04-13T11:53:11.992Z
24.3,2016-04-13T11:55:15.974Z
24.3,2016-04-13T11:57:19.245Z
24.2,2016-04-13T11:59:23.633Z
24.2,2016-04-13T12:01:28.803Z
24.2,2016-04-13T12:03:34.857Z
24.2,2016-04-13T12:05:38.349Z
24.2,2016-04-13T12:07:43.929Z
24.2,2016-04-13T12:09:53.411Z
24.2,2016-04-13T12:11:58.073Z
24.2,2016-04-13T12:14:03.145Z
24.2,2016-04-13T12:16:10.246Z
24.2,2016-04-13T12:18:14.864Z
24.2,2016-04-13T12:20:21.098Z
24.2,2016-04-13T12:22:25.013Z
24.2,2016-04-13T12:24:30.509Z
24.2,2016-04-13T12:26:34.646Z
24.2,2016-04-13T12:28:38.779Z
24.2,2016-04-13T12:30:48.331Z
24.2,2016-04-13T12:32:52.243Z
24.2,2016-04-13T12:34:58.757Z
24.2,2016-04-13T12:37:02.263Z
24.2,2016-04-13T12:39:11.833Z
24.2,2016-04-13T12:41:18.250Z
24.2,2016-04-13T12:43:22.251Z
24.2,2016-04-13T12:45:26.641Z
24.2,2016-04-13T12:47:30.342Z
24.2,2016-04-13T12:49:34.890Z
24.2,2016-04-13T12:51:38.379Z
24.2,2016-04-13T12:53:44.633Z
24.2,2016-04-13T12:55:51.800Z
24.2,2016-04-13T12:57:58.308Z
24.2,2016-04-13T13:00:03.075Z
24.2,2016-04-13T13:02:11.587Z
24.2,2016-04-13T13:04:16.760Z
24.2,2016-04-13T13:06:28.006Z
24.2,2016-04-13T13:08:41.068Z
24.2,2016-04-13T13:10:48.026Z
24.2,2016-04-13T13:12:52.223Z
24.2,2016-04-13T13:14:58.253Z
24.2,2016-04-13T13:17:03.779Z
24.2,2016-04-13T13:19:09.558Z
24.2,2016-04-13T13:21:15.650Z
24.2,2016-04-13T13:23:20.249Z
24.2,2016-04-13T13:25:28.735Z
24.2,2016-04-13T13:27:38.013Z
24.2,2016-04-13T13:29:42.173Z
24.2,2016-04-13T13:31:48.806Z
24.2,2016-04-13T13:33:58.445Z
24.2,2016-04-13T13:36:04.079Z
24.2,2016-04-13T13:38:08.666Z
24.2,2016-04-13T13:40:15.835Z
24.2,2016-04-13T13:42:21.225Z
24.2,2016-04-13T13:44:28.575Z
24.2,2016-04-13T13:46:36.005Z
24.2,2016-04-13T13:48:40.733Z
24.2,2016-04-13T13:50:52.425Z
24.2,2016-04-13T13:53:01.206Z
24.2,2016-04-13T13:55:09.227Z
24.2,2016-04-13T13:57:16.985Z
24.2,2016-04-13T13:59:28.572Z
24.2,2016-04-13T14:01:35.693Z
24.2,2016-04-13T14:03:40.596Z
24.2,2016-04-13T14:05:46.599Z
24.2,2016-04-13T14:07:52.367Z
24.3,2016-04-13T14:09:58.060Z
24.2,2016-04-13T14:12:04.119Z
24.2,2016-04-13T14:14:07.814Z
24.2,2016-04-13T14:16:12.167Z
24.3,2016-04-13T14:18:15.998Z
24.3,2016-04-13T14:20:20.048Z
24.3,2016-04-13T14:22:24.710Z
